Id,AssessmentTaskDefinitionId,AssessmentTaskDefinition.Name,AssessmentIndDefinitionId,AssessmentIndDefinition.Name,AssessmentIndDefinition.Category__c,AssessmentIndDefinition.PHOCSParentId__r.Name,$$AssessmentTaskDefinition.Name$AssessmentIndDefinition.Name$AssessmentIndDefinition.Category__c$AssessmentIndDefinition.PHOCSParentId__r.Name,AssessmentIndDefinition.$$Name$Category__c$PHOCSParentId__r.Name
0dtbZ00000031O2QAI,0Z4bZ0000000HwvSAE,Approved activities,0eubZ0000000VyYQAU,Equipment is not cleaned and disinfected with an appropriate disinfectant after each client.,General Requirements,"Premises, work surfaces, instruments are adequately sanitized/disinfected and maintained.","Approved activities;Equipment is not cleaned and disinfected with an appropriate disinfectant after each client.;General Requirements;Premises, work surfaces, instruments are adequately sanitized/disinfected and maintained.","Equipment is not cleaned and disinfected with an appropriate disinfectant after each client.;General Requirements;Premises, work surfaces, instruments are adequately sanitized/disinfected and maintained."
0dtbZ00000031O3QAI,0Z4bZ0000000HwvSAE,Approved activities,0eubZ0000000VyZQAU,Disinfectant is not available or not at the appropriate concentration.,General Requirements,"Premises, work surfaces, instruments are adequately sanitized/disinfected and maintained.","Approved activities;Disinfectant is not available or not at the appropriate concentration.;General Requirements;Premises, work surfaces, instruments are adequately sanitized/disinfected and maintained.","Disinfectant is not available or not at the appropriate concentration.;General Requirements;Premises, work surfaces, instruments are adequately sanitized/disinfected and maintained."
0dtbZ00000031O4QAI,0Z4bZ0000000HwvSAE,Approved activities,0eubZ0000000VyaQAE,Soiled laundry is not laundered after each client.,General Requirements,"Premises, work surfaces, instruments are adequately sanitized/disinfected and maintained.","Approved activities;Soiled laundry is not laundered after each client.;General Requirements;Premises, work surfaces, instruments are adequately sanitized/disinfected and maintained.","Soiled laundry is not laundered after each client.;General Requirements;Premises, work surfaces, instruments are adequately sanitized/disinfected and maintained."
0dtbZ00000031O5QAI,0Z4bZ0000000HwvSAE,Approved activities,0eubZ0000000VybQAE,Laundry service is not available.,General Requirements,"Premises, work surfaces, instruments are adequately sanitized/disinfected and maintained.","Approved activities;Laundry service is not available.;General Requirements;Premises, work surfaces, instruments are adequately sanitized/disinfected and maintained.","Laundry service is not available.;General Requirements;Premises, work surfaces, instruments are adequately sanitized/disinfected and maintained."
0dtbZ00000031O6QAI,0Z4bZ0000000HwvSAE,Approved activities,0eubZ0000000VycQAE,Backflow prevention devices are not installed.,General Requirements,"Premises, work surfaces, instruments are adequately sanitized/disinfected and maintained.","Approved activities;Backflow prevention devices are not installed.;General Requirements;Premises, work surfaces, instruments are adequately sanitized/disinfected and maintained.","Backflow prevention devices are not installed.;General Requirements;Premises, work surfaces, instruments are adequately sanitized/disinfected and maintained."
0dtbZ00000031O7QAI,0Z4bZ0000000HwvSAE,Approved activities,0eubZ0000000VydQAE,Food is prepared and served to clients without approval.,General Requirements,Food and/or beverage are offered in an acceptable manner to clients.,Approved activities;Food is prepared and served to clients without approval.;General Requirements;Food and/or beverage are offered in an acceptable manner to clients.,Food is prepared and served to clients without approval.;General Requirements;Food and/or beverage are offered in an acceptable manner to clients.
0dtbZ00000031O8QAI,0Z4bZ0000000HwvSAE,Approved activities,0eubZ0000000VyeQAE,Beverages are not served in single-service disposable cups.,General Requirements,Food and/or beverage are offered in an acceptable manner to clients.,Approved activities;Beverages are not served in single-service disposable cups.;General Requirements;Food and/or beverage are offered in an acceptable manner to clients.,Beverages are not served in single-service disposable cups.;General Requirements;Food and/or beverage are offered in an acceptable manner to clients.
0dtbZ00000031O9QAI,0Z4bZ0000000HwvSAE,Approved activities,0eubZ0000000VyfQAE,Premises is not separate from incompatible activities.,General Requirements,Incompatible activity is not present.,Approved activities;Premises is not separate from incompatible activities.;General Requirements;Incompatible activity is not present.,Premises is not separate from incompatible activities.;General Requirements;Incompatible activity is not present.
0dtbZ00000031OAQAY,0Z4bZ0000000HwvSAE,Approved activities,0eubZ0000000VygQAE,A first aid kit is not available on site.,General Requirements,A first aid kit is available.,Approved activities;A first aid kit is not available on site.;General Requirements;A first aid kit is available.,A first aid kit is not available on site.;General Requirements;A first aid kit is available.
0dtbZ00000031OBQAY,0Z4bZ0000000HwvSAE,Approved activities,0eubZ0000000VyhQAE,Hands are not washed before and after each client/treatment/wearing gloves.,General Requirements,Adequate infection control measures are implemented.,Approved activities;Hands are not washed before and after each client/treatment/wearing gloves.;General Requirements;Adequate infection control measures are implemented.,Hands are not washed before and after each client/treatment/wearing gloves.;General Requirements;Adequate infection control measures are implemented.
0dtbZ00000031OCQAY,0Z4bZ0000000HwvSAE,Approved activities,0eubZ0000000VyiQAE,"Reusable instruments are not cleaned with soap and water, then disinfected at the appropriate level.",General Requirements,Adequate infection control measures are implemented.,"Approved activities;Reusable instruments are not cleaned with soap and water, then disinfected at the appropriate level.;General Requirements;Adequate infection control measures are implemented.","Reusable instruments are not cleaned with soap and water, then disinfected at the appropriate level.;General Requirements;Adequate infection control measures are implemented."
0dtbZ00000031ODQAY,0Z4bZ0000000HwvSAE,Approved activities,0eubZ0000000VyjQAE,Single use instruments are not discarded after each client.,General Requirements,Adequate infection control measures are implemented.,Approved activities;Single use instruments are not discarded after each client.;General Requirements;Adequate infection control measures are implemented.,Single use instruments are not discarded after each client.;General Requirements;Adequate infection control measures are implemented.
0dtbZ00000031OEQAY,0Z4bZ0000000HwvSAE,Approved activities,0eubZ0000000VykQAE,Disinfectant is expired and/or not used as per manufacturer's instructions.,General Requirements,Adequate infection control measures are implemented.,Approved activities;Disinfectant is expired and/or not used as per manufacturer's instructions.;General Requirements;Adequate infection control measures are implemented.,Disinfectant is expired and/or not used as per manufacturer's instructions.;General Requirements;Adequate infection control measures are implemented.
0dtbZ00000031OFQAY,0Z4bZ0000000HwvSAE,Approved activities,0eubZ0000000VylQAE,Gloves are not worn and changed between clients or as needed.,General Requirements,Adequate infection control measures are implemented.,Approved activities;Gloves are not worn and changed between clients or as needed.;General Requirements;Adequate infection control measures are implemented.,Gloves are not worn and changed between clients or as needed.;General Requirements;Adequate infection control measures are implemented.
